Date,Time,Year,Month,Week,Day name,Latitude,Longitude,Type,Depth,Depth error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
15.01.1968,2:01:06,1968,1,2,Monday,37.702,13.033,Earthquake,10,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM827285,ISCGEM,ISCGEM,ISCGEM,Automatic
19.01.1968,6:04:39,1968,1,2,Friday,-9.213,158.542,Earthquake,27.5,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM827419,ISCGEM,ISCGEM,ISCGEM,Automatic
19.01.1968,14:39:39,1968,1,2,Friday,-42.559,-75.278,Earthquake,17.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM827437,ISCGEM,ISCGEM,ISCGEM,Automatic
20.01.1968,16:41:30,1968,1,2,Saturday,-16.097,178.131,Earthquake,20,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM827486,ISCGEM,ISCGEM,ISCGEM,Automatic
20.01.1968,21:21:33,1968,1,2,Saturday,-30.116,-179.547,Earthquake,356.6,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM827497,ISCGEM,ISCGEM,ISCGEM,Automatic
21.01.1968,16:42:30,1968,1,3,Sunday,-1.352,-14.249,Earthquake,21.2,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM827525,ISCGEM,ISCGEM,ISCGEM,Automatic
26.01.1968,4:45:44,1968,1,3,Friday,-8.875,120.265,Earthquake,30.6,0,0,6.8,MW,0,0,0,0,0,0,ISCGEM827666,ISCGEM,ISCGEM,ISCGEM,Automatic
29.01.1968,5:00:10,1968,1,4,Monday,36.448,70.451,Earthquake,212,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM827761,ISCGEM,ISCGEM,ISCGEM,Automatic
29.01.1968,10:19:07,1968,1,4,Monday,43.566,146.741,Earthquake,36.9,0,0,7.4,MW,0,0,0,0,0,0,ISCGEM827772,ISCGEM,ISCGEM,ISCGEM,Automatic
29.01.1968,16:42:51,1968,1,4,Monday,43.343,147.259,Earthquake,33,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM827807,ISCGEM,ISCGEM,ISCGEM,Automatic
30.01.1968,1:48:28,1968,1,4,Tuesday,43.246,147.701,Earthquake,15,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM827832,ISCGEM,ISCGEM,ISCGEM,Automatic
30.01.1968,3:44:25,1968,1,4,Tuesday,-6.066,113.373,Earthquake,596,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM827844,ISCGEM,ISCGEM,ISCGEM,Automatic
01.02.1968,12:47:25,1968,2,4,Thursday,43.203,146.986,Earthquake,36,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM825631,ISCGEM,ISCGEM,ISCGEM,Automatic
03.02.1968,3:26:17,1968,2,4,Saturday,46.606,152.761,Earthquake,35,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM825690,ISCGEM,ISCGEM,ISCGEM,Automatic
03.02.1968,5:36:18,1968,2,4,Saturday,16.578,-99.533,Earthquake,25,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM825692,ISCGEM,ISCGEM,ISCGEM,Automatic
04.02.1968,11:00:50,1968,2,5,Sunday,43.05,147.283,Earthquake,23.5,0,0,6.6,MW,0,0,0,0,0,0,ISCGEM825732,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1968,4:37:19,1968,2,5,Tuesday,-0.135,124.145,Earthquake,100,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM825838,ISCGEM,ISCGEM,ISCGEM,Automatic
06.02.1968,11:19:27,1968,2,5,Tuesday,-28.59,-70.999,Earthquake,45,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM825854,ISCGEM,ISCGEM,ISCGEM,Automatic
10.02.1968,10:00:04,1968,2,5,Saturday,46.026,152.189,Earthquake,60,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM826015,ISCGEM,ISCGEM,ISCGEM,Automatic
12.02.1968,5:44:45,1968,2,6,Monday,-5.42,153.368,Earthquake,30,0,0,7.3,MW,0,0,0,0,0,0,ISCGEM826088,ISCGEM,ISCGEM,ISCGEM,Automatic
13.02.1968,2:12:35,1968,2,6,Tuesday,-5.48,131.26,Earthquake,85,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM826118,ISCGEM,ISCGEM,ISCGEM,Automatic
19.02.1968,13:55:09,1968,2,7,Monday,-5.469,153.269,Earthquake,30,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM826330,ISCGEM,ISCGEM,ISCGEM,Automatic
19.02.1968,22:45:45,1968,2,7,Monday,39.368,24.957,Earthquake,15,0,0,7.2,MW,0,0,0,0,0,0,ISCGEM826342,ISCGEM,ISCGEM,ISCGEM,Automatic
20.02.1968,2:19:50,1968,2,7,Tuesday,12.343,-47.01,Earthquake,10,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM826365,ISCGEM,ISCGEM,ISCGEM,Automatic
21.02.1968,1:44:54,1968,2,7,Wednesday,32.066,130.712,Earthquake,10,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM826420,ISCGEM,ISCGEM,ISCGEM,Automatic
21.02.1968,8:57:53,1968,2,7,Wednesday,-4.04,128.531,Earthquake,35,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM826443,ISCGEM,ISCGEM,ISCGEM,Automatic
24.02.1968,1:11:12,1968,2,7,Saturday,-32.637,-177.479,Earthquake,20,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM826634,ISCGEM,ISCGEM,ISCGEM,Automatic
25.02.1968,20:00:32,1968,2,8,Sunday,37.586,141.65,Earthquake,65.5,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM826722,ISCGEM,ISCGEM,ISCGEM,Automatic
26.02.1968,10:50:19,1968,2,8,Monday,22.733,121.368,Earthquake,25,0,0,7.1,MW,0,0,0,0,0,0,ISCGEM826743,ISCGEM,ISCGEM,ISCGEM,Automatic
27.02.1968,5:19:04,1968,2,8,Tuesday,12.194,140.638,Earthquake,26.3,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM826771,ISCGEM,ISCGEM,ISCGEM,Automatic
27.02.1968,10:54:39,1968,2,8,Tuesday,12.117,140.757,Earthquake,25,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM826780,ISCGEM,ISCGEM,ISCGEM,Automatic
28.02.1968,12:08:02,1968,2,8,Wednesday,32.928,137.82,Earthquake,344.1,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM826814,ISCGEM,ISCGEM,ISCGEM,Automatic
02.03.1968,22:02:24,1968,3,8,Saturday,-6.164,71.374,Earthquake,15,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM824551,ISCGEM,ISCGEM,ISCGEM,Automatic
03.03.1968,22:55:36,1968,3,9,Sunday,1.584,122.452,Earthquake,422.7,0,0,5.7,MW,0,0,0,0,0,0,ISCGEMSUP824599,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
05.03.1968,18:16:38,1968,3,9,Tuesday,9.507,126.415,Earthquake,35,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM824679,ISCGEM,ISCGEM,ISCGEM,Automatic
05.03.1968,18:38:05,1968,3,9,Tuesday,9.526,126.196,Earthquake,35,0,0,6.1,MW,0,0,0,0,0,0,ISCGEMSUP824681,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
07.03.1968,13:22:19,1968,3,9,Thursday,-5.897,151.013,Earthquake,45,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM824753,ISCGEM,ISCGEM,ISCGEM,Automatic
09.03.1968,3:19:23,1968,3,9,Saturday,-5.603,154.093,Earthquake,75,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM824817,ISCGEM,ISCGEM,ISCGEM,Automatic
10.03.1968,3:49:34,1968,3,10,Sunday,51.955,-177.212,Earthquake,70,0,0,5.5,MW,0,0,0,0,0,0,ISCGEM824862,ISCGEM,ISCGEM,ISCGEM,Automatic
10.03.1968,7:11:22,1968,3,10,Sunday,-36.391,179.575,Earthquake,70,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM824869,ISCGEM,ISCGEM,ISCGEM,Automatic
11.03.1968,8:26:33,1968,3,10,Monday,-16.212,-173.889,Earthquake,109.1,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM824904,ISCGEM,ISCGEM,ISCGEM,Automatic
17.03.1968,20:14:34,1968,3,11,Sunday,3.204,128.182,Earthquake,65,0,0,6.1,MW,0,0,0,0,0,0,ISCGEMSUP825125,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
22.03.1968,1:55:44,1968,3,11,Friday,-20.624,-69.119,Earthquake,95.8,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM825254,ISCGEM,ISCGEM,ISCGEM,Automatic
22.03.1968,9:15:10,1968,3,11,Friday,13.255,145.77,Earthquake,25,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM825263,ISCGEM,ISCGEM,ISCGEM,Automatic
26.03.1968,0:42:00,1968,3,12,Tuesday,-6.626,116.161,Earthquake,554.4,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM825405,ISCGEM,ISCGEM,ISCGEM,Automatic
26.03.1968,19:40:43,1968,3,12,Tuesday,8.103,126.317,Earthquake,84.8,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM825435,ISCGEM,ISCGEM,ISCGEM,Automatic
27.03.1968,4:52:47,1968,3,12,Wednesday,47.914,154.053,Earthquake,45,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM825455,ISCGEM,ISCGEM,ISCGEM,Automatic
27.03.1968,22:36:43,1968,3,12,Wednesday,-4.178,133.149,Earthquake,17.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM825483,ISCGEM,ISCGEM,ISCGEM,Automatic
01.04.1968,0:42:07,1968,4,13,Monday,32.449,132.269,Earthquake,34.2,0,0,7.5,MW,0,0,0,0,0,0,ISCGEM823387,ISCGEM,ISCGEM,ISCGEM,Automatic
01.04.1968,7:13:19,1968,4,13,Monday,32.241,132.136,Earthquake,30,0,0,6.8,MW,0,0,0,0,0,0,ISCGEM823402,ISCGEM,ISCGEM,ISCGEM,Automatic
07.04.1968,4:40:21,1968,4,14,Sunday,51.359,176.55,Earthquake,36.4,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM823568,ISCGEM,ISCGEM,ISCGEM,Automatic
09.04.1968,2:29:00,1968,4,14,Tuesday,33.1798333,-116.103,Earthquake,10,31.61,15,6.6,MW,0,0,128,0.6012,0.88,0.33,CI3329122,CI,CI,CI,Reviewed
14.04.1968,8:37:11,1968,4,15,Sunday,33.514,141.763,Earthquake,24.2,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM823906,ISCGEM,ISCGEM,ISCGEM,Automatic
19.04.1968,9:04:26,1968,4,15,Friday,-42.68,-16.088,Earthquake,10,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM824085,ISCGEM,ISCGEM,ISCGEM,Automatic
20.04.1968,12:25:09,1968,4,15,Saturday,-15.676,-172.705,Earthquake,15,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM824136,ISCGEM,ISCGEM,ISCGEM,Automatic
21.04.1968,8:34:03,1968,4,16,Sunday,38.621,143.286,Earthquake,25,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM824168,ISCGEM,ISCGEM,ISCGEM,Automatic
23.04.1968,20:29:15,1968,4,16,Tuesday,58.645,-150.086,Earthquake,20.1,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM824251,ISCGEM,ISCGEM,ISCGEM,Automatic
26.04.1968,0:42:35,1968,4,16,Friday,-15.575,-172.91,Earthquake,30,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM824329,ISCGEM,ISCGEM,ISCGEM,Automatic
26.04.1968,15:00:02,1968,4,16,Friday,37.2953333,-116.4556667,Nuclear Explosion,1.2,31.61,17,5.63,ML,0.125,6,261,1.438,99,1.03,CI3342128,CI,CI,CI,Reviewed
26.04.1968,17:47:59,1968,4,16,Friday,18.462,-103.528,Earthquake,30,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM824353,ISCGEM,ISCGEM,ISCGEM,Automatic
28.04.1968,4:18:14,1968,4,17,Sunday,44.757,174.533,Earthquake,15,0,0,5.5,MW,0,0,0,0,0,0,ISCGEM824395,ISCGEM,ISCGEM,ISCGEM,Automatic
02.05.1968,5:29:39,1968,5,17,Thursday,18.682,-69.641,Earthquake,82.3,0,0,5.9,MW,0,0,0,0,0,0,ISCGEMSUP821497,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
02.05.1968,23:26:04,1968,5,17,Thursday,-6.348,129.915,Earthquake,125.3,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM821518,ISCGEM,ISCGEM,ISCGEM,Automatic
03.05.1968,5:32:47,1968,5,17,Friday,25.191,124.636,Earthquake,97.4,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM821533,ISCGEM,ISCGEM,ISCGEM,Automatic
07.05.1968,9:00:29,1968,5,18,Tuesday,6.741,-73.002,Earthquake,159.4,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM821652,ISCGEM,ISCGEM,ISCGEM,Automatic
08.05.1968,11:00:05,1968,5,18,Wednesday,-58.011,157.724,Earthquake,15,0,0,5.6,MW,0,0,0,0,0,0,ISCGEMSUP821687,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
08.05.1968,12:17:13,1968,5,18,Wednesday,43.597,-128.135,Earthquake,10,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM821690,ISCGEM,ISCGEM,ISCGEM,Automatic
09.05.1968,12:52:24,1968,5,18,Thursday,-5.348,-81.835,Earthquake,18.8,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM821729,ISCGEM,ISCGEM,ISCGEM,Automatic
11.05.1968,15:33:39,1968,5,18,Saturday,-6.34,147.107,Earthquake,50,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM821806,ISCGEM,ISCGEM,ISCGEM,Automatic
14.05.1968,14:05:06,1968,5,19,Tuesday,29.938,129.445,Earthquake,160.1,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM821902,ISCGEM,ISCGEM,ISCGEM,Automatic
15.05.1968,7:51:18,1968,5,19,Wednesday,-15.894,26.113,Earthquake,25.7,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM821931,ISCGEM,ISCGEM,ISCGEM,Automatic
15.05.1968,15:00:31,1968,5,19,Wednesday,-29.787,-179.035,Earthquake,20,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM821938,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,0:49:02,1968,5,19,Thursday,40.86,143.435,Earthquake,29.9,0,0,8.2,MW,0,0,0,0,0,0,ISCGEM821946,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,1:04:56,1968,5,19,Thursday,41.11,143.5,Earthquake,25,0,0,6,MW,0,0,0,0,0,0,ISCGEM821948,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,6:36:52,1968,5,19,Thursday,41.097,143.204,Earthquake,30,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM822047,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,8:58:14,1968,5,19,Thursday,41.444,142.815,Earthquake,29.3,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822073,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,10:39:02,1968,5,19,Thursday,41.43,142.864,Earthquake,25,0,0,7.9,MW,0,0,0,0,0,0,ISCGEM822083,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,16:13:46,1968,5,19,Thursday,39.856,143.745,Earthquake,25,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM822151,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,18:43:22,1968,5,19,Thursday,40.82,142.198,Earthquake,59.3,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM822165,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,19:16:48,1968,5,19,Thursday,41.35,142.614,Earthquake,43.3,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822166,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,19:45:07,1968,5,19,Thursday,12.678,141.471,Earthquake,20,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM822171,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,20:22:16,1968,5,19,Thursday,41.506,142.717,Earthquake,37.1,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822175,ISCGEM,ISCGEM,ISCGEM,Automatic
16.05.1968,23:04:58,1968,5,19,Thursday,39.808,143.233,Earthquake,43,0,0,6.5,MW,0,0,0,0,0,0,ISCGEM822187,ISCGEM,ISCGEM,ISCGEM,Automatic
17.05.1968,10:42:47,1968,5,19,Friday,39.698,143.516,Earthquake,27.8,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822237,ISCGEM,ISCGEM,ISCGEM,Automatic
17.05.1968,16:02:24,1968,5,19,Friday,40.699,144.192,Earthquake,20,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM822260,ISCGEM,ISCGEM,ISCGEM,Automatic
17.05.1968,18:17:09,1968,5,19,Friday,39.684,143.366,Earthquake,34.9,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822266,ISCGEM,ISCGEM,ISCGEM,Automatic
18.05.1968,1:02:28,1968,5,19,Saturday,-55.446,-27.854,Earthquake,15,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM822280,ISCGEM,ISCGEM,ISCGEM,Automatic
19.05.1968,4:12:38,1968,5,20,Sunday,35.626,141.955,Earthquake,20,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM822332,ISCGEM,ISCGEM,ISCGEM,Automatic
19.05.1968,22:16:49,1968,5,20,Sunday,40.941,143.458,Earthquake,37.4,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822368,ISCGEM,ISCGEM,ISCGEM,Automatic
20.05.1968,3:16:20,1968,5,20,Monday,40.15,144.063,Earthquake,15,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM822379,ISCGEM,ISCGEM,ISCGEM,Automatic
20.05.1968,7:13:09,1968,5,20,Monday,-30.799,-178.11,Earthquake,55,0,0,7,MW,0,0,0,0,0,0,ISCGEM822391,ISCGEM,ISCGEM,ISCGEM,Automatic
20.05.1968,10:34:20,1968,5,20,Monday,48.737,154.903,Earthquake,51.9,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM822397,ISCGEM,ISCGEM,ISCGEM,Automatic
20.05.1968,20:05:51,1968,5,20,Monday,-30.725,-178.087,Earthquake,50,0,0,6.9,MW,0,0,0,0,0,0,ISCGEM822409,ISCGEM,ISCGEM,ISCGEM,Automatic
20.05.1968,21:09:46,1968,5,20,Monday,44.822,150.219,Earthquake,28.3,0,0,7,MW,0,0,0,0,0,0,ISCGEM822412,ISCGEM,ISCGEM,ISCGEM,Automatic
21.05.1968,0:19:35,1968,5,20,Tuesday,44.758,150.255,Earthquake,35,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM822418,ISCGEM,ISCGEM,ISCGEM,Automatic
21.05.1968,4:11:26,1968,5,20,Tuesday,41.162,143.667,Earthquake,30,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM822432,ISCGEM,ISCGEM,ISCGEM,Automatic
21.05.1968,8:20:02,1968,5,20,Tuesday,44.878,150.186,Earthquake,31.3,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM822444,ISCGEM,ISCGEM,ISCGEM,Automatic
21.05.1968,11:00:46,1968,5,20,Tuesday,44.737,150.244,Earthquake,30,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM822449,ISCGEM,ISCGEM,ISCGEM,Automatic
22.05.1968,10:51:55,1968,5,20,Wednesday,41.529,143.031,Earthquake,45.1,0,0,6,MW,0,0,0,0,0,0,ISCGEM822518,ISCGEM,ISCGEM,ISCGEM,Automatic
22.05.1968,19:29:28,1968,5,20,Wednesday,40.25,142.51,Earthquake,48.5,0,0,6,MW,0,0,0,0,0,0,ISCGEM822541,ISCGEM,ISCGEM,ISCGEM,Automatic
23.05.1968,17:24:18,1968,5,20,Thursday,-41.659,172.02,Earthquake,20,0,0,7.2,MW,0,0,0,0,0,0,ISCGEM822588,ISCGEM,ISCGEM,ISCGEM,Automatic
24.05.1968,14:06:24,1968,5,20,Friday,40.881,143.178,Earthquake,27.6,0,0,6.6,MW,0,0,0,0,0,0,ISCGEM822745,ISCGEM,ISCGEM,ISCGEM,Automatic
24.05.1968,15:43:56,1968,5,20,Friday,-6.799,118.853,Earthquake,619.1,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM822753,ISCGEM,ISCGEM,ISCGEM,Automatic
24.05.1968,20:57:26,1968,5,20,Friday,-41.939,171.999,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM822768,ISCGEM,ISCGEM,ISCGEM,Automatic
25.05.1968,11:52:58,1968,5,20,Saturday,40.179,143.29,Earthquake,31.8,0,0,6.1,MW,0,0,0,0,0,0,ISCGEM822812,ISCGEM,ISCGEM,ISCGEM,Automatic
28.05.1968,9:06:31,1968,5,21,Tuesday,-30.786,-177.63,Earthquake,30,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM823083,ISCGEM,ISCGEM,ISCGEM,Automatic
28.05.1968,13:27:19,1968,5,21,Tuesday,-2.85,139.353,Earthquake,45,0,0,7.5,MW,0,0,0,0,0,0,ISCGEM823104,ISCGEM,ISCGEM,ISCGEM,Automatic
28.05.1968,22:30:00,1968,5,21,Tuesday,52.215,172.763,Earthquake,20.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM823128,ISCGEM,ISCGEM,ISCGEM,Automatic
30.05.1968,5:23:48,1968,5,21,Thursday,44.65,150.259,Earthquake,24.2,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM823251,ISCGEM,ISCGEM,ISCGEM,Automatic
30.05.1968,19:42:26,1968,5,21,Thursday,-30.928,-177.397,Earthquake,35,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM823302,ISCGEM,ISCGEM,ISCGEM,Automatic
01.06.1968,10:31:50,1968,6,21,Saturday,40.252,142.397,Earthquake,45,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM819574,ISCGEM,ISCGEM,ISCGEM,Automatic
02.06.1968,8:18:37,1968,6,22,Sunday,-8.076,158.673,Earthquake,35,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM819628,ISCGEM,ISCGEM,ISCGEM,Automatic
03.06.1968,14:16:19,1968,6,22,Monday,45.445,148.584,Earthquake,155,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM819717,ISCGEM,ISCGEM,ISCGEM,Automatic
07.06.1968,11:57:34,1968,6,22,Friday,-1.916,120.094,Earthquake,35,0,0,6.7,MW,0,0,0,0,0,0,ISCGEM819942,ISCGEM,ISCGEM,ISCGEM,Automatic
07.06.1968,21:30:55,1968,6,22,Friday,-2.078,120.462,Earthquake,38,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM819969,ISCGEM,ISCGEM,ISCGEM,Automatic
08.06.1968,0:16:39,1968,6,22,Saturday,-8.74,157.558,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM819976,ISCGEM,ISCGEM,ISCGEM,Automatic
08.06.1968,5:29:48,1968,6,22,Saturday,43.54,147.096,Earthquake,40,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM819990,ISCGEM,ISCGEM,ISCGEM,Automatic
08.06.1968,23:24:03,1968,6,22,Saturday,-48.946,31.122,Earthquake,15,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM820030,ISCGEM,ISCGEM,ISCGEM,Automatic
10.06.1968,12:41:07,1968,6,23,Monday,56.28,-161.493,Earthquake,186.1,0,0,5.7,MW,0,0,0,0,0,0,ISCGEMSUP820098,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
12.06.1968,13:41:53,1968,6,23,Wednesday,39.503,143.07,Earthquake,32.1,0,0,7,MW,0,0,0,0,0,0,ISCGEM820211,ISCGEM,ISCGEM,ISCGEM,Automatic
12.06.1968,20:15:49,1968,6,23,Wednesday,-0.591,132.909,Earthquake,35,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820257,ISCGEM,ISCGEM,ISCGEM,Automatic
12.06.1968,21:57:42,1968,6,23,Wednesday,39.362,142.955,Earthquake,27.5,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM820262,ISCGEM,ISCGEM,ISCGEM,Automatic
13.06.1968,11:56:24,1968,6,23,Thursday,39.235,143.187,Earthquake,30,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM820301,ISCGEM,ISCGEM,ISCGEM,Automatic
13.06.1968,21:10:37,1968,6,23,Thursday,39.421,143.097,Earthquake,30,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM820322,ISCGEM,ISCGEM,ISCGEM,Automatic
14.06.1968,11:52:39,1968,6,23,Friday,39.306,142.992,Earthquake,24.5,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820355,ISCGEM,ISCGEM,ISCGEM,Automatic
14.06.1968,12:17:25,1968,6,23,Friday,45.25,153.351,Earthquake,10,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820358,ISCGEM,ISCGEM,ISCGEM,Automatic
15.06.1968,5:59:05,1968,6,23,Saturday,26.88,126.514,Earthquake,140,0,0,5.6,MW,0,0,0,0,0,0,ISCGEM820398,ISCGEM,ISCGEM,ISCGEM,Automatic
15.06.1968,7:08:49,1968,6,23,Saturday,5.591,-82.549,Earthquake,10,0,0,6.2,MW,0,0,0,0,0,0,ISCGEM820399,ISCGEM,ISCGEM,ISCGEM,Automatic
15.06.1968,11:27:33,1968,6,23,Saturday,51.633,159.325,Earthquake,30,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820412,ISCGEM,ISCGEM,ISCGEM,Automatic
16.06.1968,19:14:05,1968,6,24,Sunday,-53.827,8.766,Earthquake,10,0,0,5.9,MW,0,0,0,0,0,0,ISCGEM820509,ISCGEM,ISCGEM,ISCGEM,Automatic
17.06.1968,11:53:01,1968,6,24,Monday,41.054,143.259,Earthquake,37.6,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM820557,ISCGEM,ISCGEM,ISCGEM,Automatic
17.06.1968,18:09:37,1968,6,24,Monday,-12.301,166.567,Earthquake,50,0,0,6.3,MW,0,0,0,0,0,0,ISCGEM820583,ISCGEM,ISCGEM,ISCGEM,Automatic
17.06.1968,18:57:30,1968,6,24,Monday,38.745,143.918,Earthquake,25,0,0,6.4,MW,0,0,0,0,0,0,ISCGEM820585,ISCGEM,ISCGEM,ISCGEM,Automatic
19.06.1968,8:13:35,1968,6,24,Wednesday,-5.61,-77.086,Earthquake,15,0,0,6.8,MW,0,0,0,0,0,0,ISCGEM820734,ISCGEM,ISCGEM,ISCGEM,Automatic
19.06.1968,19:58:03,1968,6,24,Wednesday,-44.054,-75.583,Earthquake,20,0,0,5.8,MW,0,0,0,0,0,0,ISCGEM820811,ISCGEM,ISCGEM,ISCGEM,Automatic
20.06.1968,2:38:37,1968,6,24,Thursday,-5.573,-77.184,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820847,ISCGEM,ISCGEM,ISCGEM,Automatic
21.06.1968,0:26:08,1968,6,24,Friday,-5.705,-77.258,Earthquake,15,0,0,5.7,MW,0,0,0,0,0,0,ISCGEM820933,ISCGEM,ISCGEM,ISCGEM,Automatic
